0.0 -0.0166275 -0.0320856 -0.0450011 -0.0536204 -0.055727 -0.0487963 -0.0305708 -5.46489e-05 0.0417475 0.0925723 0.149898 0.21153 0.275772 0.341381 0.40744 0.473235 0.53816 0.601649 0.663145 0.722094 0.777978 0.830363 0.87897 0.923735 0.964832 1.00265 1.03775 1.07077 1.1024 1.13333
0.0 -0.026331 -0.0517335 -0.0749519 -0.0940544 -0.106118 -0.107194 -0.0931161 -0.0617082 -0.0152306 0.0420635 0.10614 0.173999 0.243652 0.313854 0.383814 0.452998 0.520993 0.587439 0.651987 0.714305 0.77409 0.831104 0.885219 0.936444 0.984941 1.03101 1.07507 1.11757 1.15905 1.2
0.0 -0.0369139 -0.0734681 -0.108873 -0.141336 -0.167261 -0.180471 -0.172677 -0.138083 -0.082645 -0.0148211 0.059031 0.135119 0.211445 0.287037 0.361436 0.434417 0.505838 0.575573 0.643491 0.709457 0.773352 0.835095 0.894673 0.952157 1.00771 1.06158 1.11407 1.16551 1.21626 1.26667
0.0 -0.0478076 -0.0962543 -0.145593 -0.194966 -0.240886 -0.274476 -0.278725 -0.234952 -0.162067 -0.0773284 0.0101135 0.0964463 0.180431 0.261877 0.340945 0.417864 0.492827 0.56597 0.637374 0.707087 0.775146 0.8416 0.906535 0.970077 1.0324 1.09372 1.15426 1.21424 1.27387 1.33333
0.0 -0.0580134 -0.118052 -0.182133 -0.251861 -0.326606 -0.39755 -0.432481 -0.360588 -0.252967 -0.142135 -0.0372689 0.0605652 0.152412 0.239559 0.32307 0.403729 0.482093 0.55855 0.633376 0.706776 0.778921 0.849973 0.920101 0.98949 1.05834 1.12683 1.19515 1.26341 1.33169 1.4
0.0 -0.0661458 -0.13571 -0.212884 -0.303548 -0.415896 -0.556363 -0.692751 -0.521608 -0.346701 -0.200573 -0.0771951 0.0311133 0.129548 0.221341 0.308511 0.392353 0.473721 0.553205 0.631228 0.708123 0.784167 0.859616 0.934718 1.00972 1.08485 1.16031 1.23623 1.31267 1.38954 1.46667
0.0 -0.0708112 -0.145662 -0.230002 -0.333364 -0.476835 -0.718984 -1.26024 -0.686047 -0.411281 -0.23586 -0.101629 0.0119759 0.113778 0.208206 0.297745 0.383911 0.467688 0.549759 0.630634 0.710723 0.790383 0.86995 0.949748 1.03009 1.11127 1.19351 1.27696 1.36158 1.44718 1.53333
0.0 -0.0713884 -0.146031 -0.227955 -0.322884 -0.438867 -0.58222 -0.720664 -0.550711 -0.376142 -0.229559 -0.105014 0.00508015 0.105834 0.200418 0.290815 0.378317 0.463812 0.547951 0.631249 0.714151 0.797066 0.880397 0.964543 1.0499 1.13685 1.2257 1.31664 1.40963 1.50432 1.6
0.0 -0.0686637 -0.139021 -0.212761 -0.291162 -0.373298 -0.450097 -0.489174 -0.419647 -0.312647 -0.20082 -0.0935279 0.00796218 0.104512 0.197275 0.28724 0.375189 0.461743 0.547421 0.632682 0.717965 0.803709 0.890371 0.978432 1.0684 1.16076 1.25599 1.35441 1.45606 1.56051 1.66667
0.0 -0.0641971 -0.128535 -0.192763 -0.25552 -0.312836 -0.355424 -0.365982 -0.325715 -0.253607 -0.167149 -0.07582 0.016221 0.107428 0.197386 0.28614 0.373913 0.461002 0.547745 0.634514 0.721716 0.809805 0.899287 0.990728 1.08475 1.18205 1.28329 1.38909 1.49979 1.61504 1.73333
0.0 -0.0595416 -0.118064 -0.174095 -0.225132 -0.266874 -0.292513 -0.293306 -0.263284 -0.208547 -0.137953 -0.0584047 0.02575 0.11204 0.199159 0.286481 0.373776 0.461054 0.54848 0.636331 0.724979 0.814881 0.906586 1.00075 1.09812 1.1996 1.30621 1.41902 1.53904 1.6666 1.8
0.0 -0.055858 -0.109988 -0.160278 -0.203853 -0.236787 -0.254178 -0.25114 -0.225229 -0.178973 -0.117316 -0.0451773 0.0335792 0.116271 0.201184 0.287307 0.374113 0.461408 0.549226 0.637772 0.727384 0.818523 0.911773 1.00785 1.10765 1.21227 1.3231 1.4419 1.57087 1.71235 1.86667
0.0 -0.0538545 -0.105658 -0.153036 -0.19303 -0.222016 -0.236001 -0.231542 -0.20718 -0.164428 -0.106763 -0.0381502 0.0379077 0.118729 0.202455 0.287907 0.374417 0.461686 0.54968 0.638565 0.72866 0.820427 0.914469 1.01155 1.11263 1.21896 1.33221 1.45474 1.59027 1.7453 1.93333
0.0 -0.0538545 -0.105658 -0.153036 -0.19303 -0.222016 -0.236001 -0.231542 -0.20718 -0.164428 -0.106763 -0.0381502 0.0379077 0.118729 0.202455 0.287907 0.374417 0.461686 0.54968 0.638565 0.72866 0.820427 0.914469 1.01155 1.11263 1.21896 1.33221 1.45474 1.59027 1.7453 1.93333
